reach_id,date,river_name,p_lat,p_lon,wse,wse_baseline,wse_anomaly,wse_zscore,width,area_total,dschg_c
45312000145,2025-05-26,Hooghly,23.44126735,88.3704621,6.8738,6.742963636363637,0.1308363636363632,0.14256035894399022,274.839181,2934490.7,
45312000145,2025-06-16,Hooghly,23.44126735,88.3704621,6.1624,6.753866666666667,-0.5914666666666673,-0.6752938060726786,345.613951,3690161.4,
45312000145,2025-07-07,Hooghly,23.44126735,88.3704621,6.9762,6.708369230769231,0.26783076923076976,0.3134459042713139,352.452461,3763176.9,
45312000145,2025-07-28,Hooghly,23.44126735,88.3704621,8.6543,6.7275,1.9267999999999992,2.338165201037105,457.929598,4889368.9,
45312000145,2025-08-18,Hooghly,23.44126735,88.3704621,9.3875,6.855953333333334,2.5315466666666655,2.7015850707536857,647.036921,6908490.3,
45312000145,2025-09-28,Hooghly,23.44126735,88.3704621,7.976,7.014175,0.9618250000000002,0.870764106942052,302.601679,3230914.2,
45312000145,2025-10-19,Hooghly,23.44126735,88.3704621,7.8148,7.070752941176471,0.7440470588235293,0.6797146254387415,277.089105,2958513.4,
45312000145,2025-10-19,Hooghly,23.44126735,88.3704621,7.8148,7.112088888888888,0.7027111111111122,0.6528672330095799,277.089105,2958513.4,
45312000145,2025-10-19,Hooghly,23.44126735,88.3704621,7.8148,7.149073684210527,0.665726315789473,0.6290105937901904,277.089105,2958513.4,
45312000145,2025-10-19,Hooghly,23.44126735,88.3704621,7.8148,7.18236,0.6324399999999999,0.6076232618159896,277.089105,2958513.4,
45312000145,2025-11-09,Hooghly,23.44126735,88.3704621,7.1513,7.21247619047619,-0.06117619047619005,-0.05975218231275978,296.651707,3167385.6,
