date,ward_id,period,sar_water_extent
2016-05-30,29,2014-2016,0.0
2016-05-30,109,2014-2016,0.012222163388361669
2016-05-30,32,2014-2016,0.0
2016-05-30,57,2014-2016,0.13306869271480598
2016-05-30,136,2014-2016,0.0
2016-05-30,106,2014-2016,0.0
2016-05-30,4,2014-2016,0.0
2016-05-30,52,2014-2016,0.0
2016-05-30,38,2014-2016,0.0
2016-05-30,81,2014-2016,0.0
2016-05-30,127,2014-2016,0.0
2016-05-30,53,2014-2016,0.0
2016-05-30,34,2014-2016,0.0
2016-05-30,135,2014-2016,0.0
2016-05-30,117,2014-2016,0.012848785288596475
2016-05-30,105,2014-2016,0.0
2016-05-30,20,2014-2016,0.0
2016-05-30,102,2014-2016,0.0
2016-05-30,46,2014-2016,0.0
2016-05-30,73,2014-2016,0.0
2016-05-30,82,2014-2016,0.0
2016-05-30,124,2014-2016,0.0
2016-05-30,56,2014-2016,0.0
2016-05-30,3,2014-2016,0.0
2016-05-30,36,2014-2016,0.0
2016-05-30,41,2014-2016,0.0
2016-05-30,37,2014-2016,0.0
2016-05-30,139,2014-2016,0.0
2016-05-30,23,2014-2016,0.0
2016-05-30,40,2014-2016,0.0
2016-05-30,121,2014-2016,0.0
2016-05-30,33,2014-2016,0.06731728235205496
2016-05-30,103,2014-2016,0.0
2016-05-30,13,2014-2016,0.0
2016-05-30,66,2014-2016,0.009222510322923497
2016-05-30,123,2014-2016,0.0
2016-05-30,63,2014-2016,0.0
2016-05-30,21,2014-2016,0.0
2016-05-30,49,2014-2016,0.0
2016-05-30,70,2014-2016,0.0
2016-05-30,45,2014-2016,0.0009191167107591403
2016-05-30,100,2014-2016,0.0
2016-05-30,92,2014-2016,0.0
2016-05-30,9,2014-2016,0.0
2016-05-30,114,2014-2016,0.0
2016-05-30,101,2014-2016,0.0
2016-05-30,138,2014-2016,0.0
2016-05-30,31,2014-2016,0.0
2016-05-30,104,2014-2016,0.0
2016-05-30,5,2014-2016,0.0
2016-05-30,126,2014-2016,0.0
2016-05-30,14,2014-2016,0.0
2016-05-30,111,2014-2016,0.0
2016-05-30,130,2014-2016,0.0
2016-05-30,19,2014-2016,0.0007703886505762569
2016-05-30,78,2014-2016,0.0
2016-05-30,27,2014-2016,0.0
2016-05-30,98,2014-2016,0.0
2016-05-30,6,2014-2016,0.0006111970306217133
2016-05-30,2,2014-2016,0.0
2016-05-30,59,2014-2016,0.0
2016-05-30,131,2014-2016,0.0
2016-05-30,42,2014-2016,0.0
2016-05-30,129,2014-2016,0.0
2016-05-30,51,2014-2016,0.0
2016-05-30,120,2014-2016,0.0
2016-05-30,8,2014-2016,0.0
2016-05-30,1,2014-2016,0.0
2016-05-30,80,2014-2016,0.03223455041294054
2016-05-30,55,2014-2016,0.0
2016-05-30,64,2014-2016,0.0
2016-05-30,107,2014-2016,0.0
2016-05-30,77,2014-2016,0.0
2016-05-30,28,2014-2016,0.0
2016-05-30,112,2014-2016,0.0
2016-05-30,133,2014-2016,0.0
2016-05-30,65,2014-2016,0.0
2016-05-30,24,2014-2016,0.0
2016-05-30,128,2014-2016,0.0
2016-05-30,50,2014-2016,0.0
2016-05-30,113,2014-2016,0.0
2016-05-30,94,2014-2016,0.0
2016-05-30,79,2014-2016,0.02818234888230623
2016-05-30,11,2014-2016,0.0
2016-05-30,15,2014-2016,0.0
2016-05-30,140,2014-2016,0.0
2016-05-30,97,2014-2016,0.0
2016-05-30,48,2014-2016,0.0
2016-05-30,35,2014-2016,0.0
2016-05-30,116,2014-2016,0.0
2016-05-30,95,2014-2016,0.0
2016-05-30,30,2014-2016,0.0
2016-05-30,58,2014-2016,0.05109177648279667
2016-06-06,93,2014-2016,0.0
2016-06-06,61,2014-2016,0.0
2016-06-06,86,2014-2016,0.0
2016-06-06,90,2014-2016,0.0
2016-06-06,26,2014-2016,0.0
2016-06-06,72,2014-2016,0.0
2016-06-06,134,2014-2016,0.0
2016-06-06,99,2014-2016,0.0
2016-06-06,125,2014-2016,0.0
2016-06-06,118,2014-2016,0.0
2016-06-06,83,2014-2016,0.0
2016-06-06,43,2014-2016,0.0
2016-06-06,47,2014-2016,0.0
2016-06-06,115,2014-2016,0.0
2016-06-06,68,2014-2016,0.0
2016-06-06,39,2014-2016,0.0
2016-06-06,12,2014-2016,0.0
2016-06-06,108,2014-2016,0.4181908210733359
2016-06-06,110,2014-2016,0.0
2016-06-06,141,2014-2016,0.0
2016-06-06,17,2014-2016,0.0
2016-06-06,7,2014-2016,0.0
2016-06-06,16,2014-2016,0.0
2016-06-06,137,2014-2016,0.0
2016-06-06,84,2014-2016,0.0
2016-06-06,18,2014-2016,0.0
2016-06-06,25,2014-2016,0.0
2016-06-06,60,2014-2016,0.0
2016-06-06,10,2014-2016,0.0
2016-06-06,62,2014-2016,0.0
2016-06-06,71,2014-2016,0.0
2016-06-06,91,2014-2016,0.0
2016-06-06,75,2014-2016,0.0
2016-06-06,96,2014-2016,0.0
2016-06-06,88,2014-2016,0.0
2016-06-06,44,2014-2016,0.0
2016-06-06,85,2014-2016,0.0
2016-06-06,89,2014-2016,0.0
2016-06-06,67,2014-2016,0.0
2016-06-06,76,2014-2016,0.0
2016-06-06,74,2014-2016,0.0
2016-06-06,87,2014-2016,0.0
2016-06-06,132,2014-2016,0.0
2016-06-06,69,2014-2016,0.0
2016-06-06,22,2014-2016,0.0
2016-06-06,119,2014-2016,0.0
2016-06-06,54,2014-2016,0.0
2016-06-06,122,2014-2016,0.0
2016-06-06,29,2014-2016,0.0
2016-06-06,109,2014-2016,0.0
2016-06-06,32,2014-2016,0.0
2016-06-06,57,2014-2016,0.0
2016-06-06,136,2014-2016,0.0
2016-06-06,106,2014-2016,0.0
2016-06-06,4,2014-2016,0.0
2016-06-06,52,2014-2016,0.0
2016-06-06,38,2014-2016,0.0
2016-06-06,81,2014-2016,0.0
2016-06-06,127,2014-2016,0.0
2016-06-06,53,2014-2016,0.0
2016-06-06,34,2014-2016,0.0
2016-06-06,135,2014-2016,0.0
2016-06-06,117,2014-2016,0.0
2016-06-06,105,2014-2016,0.0
2016-06-06,20,2014-2016,0.0
2016-06-06,102,2014-2016,0.0
2016-06-06,46,2014-2016,0.0
2016-06-06,73,2014-2016,0.0
2016-06-06,82,2014-2016,0.0
2016-06-06,124,2014-2016,0.0
2016-06-06,56,2014-2016,0.0
2016-06-06,3,2014-2016,0.0
2016-06-06,36,2014-2016,0.0
2016-06-06,41,2014-2016,0.0
2016-06-06,37,2014-2016,0.0
2016-06-06,139,2014-2016,0.0
2016-06-06,23,2014-2016,0.0
2016-06-06,40,2014-2016,0.0
2016-06-06,121,2014-2016,0.0
2016-06-06,33,2014-2016,0.0
2016-06-06,103,2014-2016,0.0
2016-06-06,13,2014-2016,0.0
2016-06-06,66,2014-2016,0.0
2016-06-06,123,2014-2016,0.0
2016-06-06,63,2014-2016,0.0
2016-06-06,21,2014-2016,0.0
2016-06-06,49,2014-2016,0.0
2016-06-06,70,2014-2016,0.0
2016-06-06,45,2014-2016,0.0
2016-06-06,100,2014-2016,0.0
2016-06-06,92,2014-2016,0.0
2016-06-06,9,2014-2016,0.0
2016-06-06,114,2014-2016,0.0
2016-06-06,101,2014-2016,0.0
2016-06-06,138,2014-2016,0.0
2016-06-06,31,2014-2016,0.0
2016-06-06,104,2014-2016,0.0
2016-06-06,5,2014-2016,0.0
2016-06-06,126,2014-2016,0.0
2016-06-06,14,2014-2016,0.0
2016-06-06,111,2014-2016,0.0
2016-06-06,130,2014-2016,0.0
2016-06-06,19,2014-2016,0.0
2016-06-06,78,2014-2016,0.0
2016-06-06,27,2014-2016,0.0
2016-06-06,98,2014-2016,0.0
2016-06-06,6,2014-2016,0.0
2016-06-06,2,2014-2016,0.0
2016-06-06,59,2014-2016,0.0
2016-06-06,131,2014-2016,0.0
2016-06-06,42,2014-2016,0.0
2016-06-06,129,2014-2016,0.0
2016-06-06,51,2014-2016,0.0
2016-06-06,120,2014-2016,0.0
2016-06-06,8,2014-2016,0.0
2016-06-06,1,2014-2016,0.0
2016-06-06,80,2014-2016,0.0
2016-06-06,55,2014-2016,0.0
2016-06-06,64,2014-2016,0.0
2016-06-06,107,2014-2016,0.0
2016-06-06,77,2014-2016,0.0
2016-06-06,28,2014-2016,0.0
2016-06-06,112,2014-2016,0.0
2016-06-06,133,2014-2016,0.0
2016-06-06,65,2014-2016,0.0
2016-06-06,24,2014-2016,0.0
2016-06-06,128,2014-2016,0.0
2016-06-06,50,2014-2016,0.0
2016-06-06,113,2014-2016,0.0
2016-06-06,94,2014-2016,0.0
2016-06-06,79,2014-2016,0.0
2016-06-06,11,2014-2016,0.0
2016-06-06,15,2014-2016,0.0
2016-06-06,140,2014-2016,0.0
2016-06-06,97,2014-2016,0.0
2016-06-06,48,2014-2016,0.0
2016-06-06,35,2014-2016,0.0
2016-06-06,116,2014-2016,0.0
2016-06-06,95,2014-2016,0.0
2016-06-06,30,2014-2016,0.0
2016-06-06,58,2014-2016,0.0
2016-06-11,93,2014-2016,0.0
2016-06-11,61,2014-2016,0.0
2016-06-11,86,2014-2016,0.0
2016-06-11,90,2014-2016,0.08093023637990185
2016-06-11,26,2014-2016,0.0
2016-06-11,72,2014-2016,0.0
2016-06-11,134,2014-2016,0.0
2016-06-11,99,2014-2016,0.0
2016-06-11,125,2014-2016,0.0
2016-06-11,118,2014-2016,0.0
2016-06-11,83,2014-2016,0.0
2016-06-11,43,2014-2016,0.0
2016-06-11,47,2014-2016,0.0
2016-06-11,115,2014-2016,0.0
2016-06-11,68,2014-2016,0.0
2016-06-11,39,2014-2016,0.0
2016-06-11,12,2014-2016,0.0
2016-06-11,108,2014-2016,0.17720225381098825
2016-06-11,110,2014-2016,0.00793874233926482
2016-06-11,141,2014-2016,0.0058891074216315545
2016-06-11,17,2014-2016,0.0
2016-06-11,7,2014-2016,0.00010985706478680749
2016-06-11,16,2014-2016,0.0
2016-06-11,137,2014-2016,0.0
2016-06-11,84,2014-2016,0.0
2016-06-11,18,2014-2016,0.0
2016-06-11,25,2014-2016,0.0
2016-06-11,60,2014-2016,0.0
2016-06-11,10,2014-2016,0.0
2016-06-11,62,2014-2016,0.0
2016-06-11,71,2014-2016,0.0
2016-06-11,91,2014-2016,0.0
2016-06-11,75,2014-2016,0.0014804297635353078
2016-06-11,96,2014-2016,0.0
2016-06-11,88,2014-2016,0.0
2016-06-11,44,2014-2016,0.0
2016-06-11,85,2014-2016,0.0
2016-06-11,89,2014-2016,0.0
2016-06-11,67,2014-2016,0.0
2016-06-11,76,2014-2016,0.0
2016-06-11,74,2014-2016,0.0
2016-06-11,87,2014-2016,0.0
2016-06-11,132,2014-2016,0.0
2016-06-11,69,2014-2016,0.0
2016-06-11,22,2014-2016,0.0
2016-06-11,119,2014-2016,0.0
2016-06-11,54,2014-2016,0.0
2016-06-11,122,2014-2016,0.006115961310688479
2016-06-11,29,2014-2016,0.0
2016-06-11,109,2014-2016,0.010538102104718644
2016-06-11,32,2014-2016,0.0
2016-06-11,57,2014-2016,0.12893894103928527
2016-06-11,136,2014-2016,0.0
2016-06-11,106,2014-2016,0.0
2016-06-11,4,2014-2016,0.0
2016-06-11,52,2014-2016,0.0
2016-06-11,38,2014-2016,0.0
2016-06-11,81,2014-2016,0.0
2016-06-11,127,2014-2016,0.0
2016-06-11,53,2014-2016,0.0
2016-06-11,34,2014-2016,0.0
2016-06-11,135,2014-2016,0.0
2016-06-11,117,2014-2016,0.015035989888095777
2016-06-11,105,2014-2016,0.0
2016-06-11,20,2014-2016,0.0
2016-06-11,102,2014-2016,0.0
2016-06-11,46,2014-2016,0.0
2016-06-11,73,2014-2016,0.0
2016-06-11,82,2014-2016,0.0
2016-06-11,124,2014-2016,0.0
2016-06-11,56,2014-2016,0.0
2016-06-11,3,2014-2016,0.0
2016-06-11,36,2014-2016,0.0
2016-06-11,41,2014-2016,0.0
2016-06-11,37,2014-2016,0.0
2016-06-11,139,2014-2016,0.0
2016-06-11,23,2014-2016,0.0
2016-06-11,40,2014-2016,0.0
2016-06-11,121,2014-2016,0.0
2016-06-11,33,2014-2016,0.0649086550668264
2016-06-11,103,2014-2016,0.0
2016-06-11,13,2014-2016,0.0
2016-06-11,66,2014-2016,0.0
2016-06-11,123,2014-2016,0.0
2016-06-11,63,2014-2016,0.0
2016-06-11,21,2014-2016,0.0
2016-06-11,49,2014-2016,0.0
2016-06-11,70,2014-2016,0.0
2016-06-11,45,2014-2016,0.0
2016-06-11,100,2014-2016,0.0
2016-06-11,92,2014-2016,0.0
2016-06-11,9,2014-2016,0.0
2016-06-11,114,2014-2016,0.0
2016-06-11,101,2014-2016,0.0
2016-06-11,138,2014-2016,0.0
2016-06-11,31,2014-2016,0.0
2016-06-11,104,2014-2016,0.0
2016-06-11,5,2014-2016,0.0
2016-06-11,126,2014-2016,0.0
2016-06-11,14,2014-2016,0.0
2016-06-11,111,2014-2016,0.0
2016-06-11,130,2014-2016,0.0
2016-06-11,19,2014-2016,0.0
2016-06-11,78,2014-2016,0.0
2016-06-11,27,2014-2016,0.0
2016-06-11,98,2014-2016,0.0
2016-06-11,6,2014-2016,9.830483767779245e-05
2016-06-11,2,2014-2016,0.0
2016-06-11,59,2014-2016,0.0
2016-06-11,131,2014-2016,0.0
2016-06-11,42,2014-2016,0.0
2016-06-11,129,2014-2016,0.0
2016-06-11,51,2014-2016,0.0
2016-06-11,120,2014-2016,0.0
2016-06-11,8,2014-2016,0.0
2016-06-11,1,2014-2016,0.0
2016-06-11,80,2014-2016,0.03130500852126901
2016-06-11,55,2014-2016,0.0
2016-06-11,64,2014-2016,0.0
2016-06-11,107,2014-2016,0.0
2016-06-11,77,2014-2016,0.0
2016-06-11,28,2014-2016,0.0
2016-06-11,112,2014-2016,0.0
2016-06-11,133,2014-2016,0.0
2016-06-11,65,2014-2016,0.0
2016-06-11,24,2014-2016,0.0
2016-06-11,128,2014-2016,0.0
2016-06-11,50,2014-2016,0.0
2016-06-11,113,2014-2016,0.0
2016-06-11,94,2014-2016,0.0
2016-06-11,79,2014-2016,0.01712770947893818
2016-06-11,11,2014-2016,0.0
2016-06-11,15,2014-2016,0.0
2016-06-11,140,2014-2016,0.0
2016-06-11,97,2014-2016,0.0
2016-06-11,48,2014-2016,0.0
2016-06-11,35,2014-2016,0.0
2016-06-11,116,2014-2016,0.0
2016-06-11,95,2014-2016,0.0
2016-06-11,30,2014-2016,0.0
2016-06-11,58,2014-2016,0.05058295519036678
2016-06-30,93,2014-2016,0.0
2016-06-30,61,2014-2016,0.0
2016-06-30,86,2014-2016,0.0
2016-06-30,90,2014-2016,0.0
2016-06-30,26,2014-2016,0.0
2016-06-30,72,2014-2016,0.0
2016-06-30,134,2014-2016,0.0
2016-06-30,99,2014-2016,0.0
2016-06-30,125,2014-2016,0.0
2016-06-30,118,2014-2016,0.0
2016-06-30,83,2014-2016,0.0
2016-06-30,43,2014-2016,0.0
2016-06-30,47,2014-2016,0.0
2016-06-30,115,2014-2016,0.0
2016-06-30,68,2014-2016,0.0
2016-06-30,39,2014-2016,0.0
2016-06-30,12,2014-2016,0.0
2016-06-30,108,2014-2016,0.4509404981851185
2016-06-30,110,2014-2016,0.0
2016-06-30,141,2014-2016,0.0
2016-06-30,17,2014-2016,0.0
2016-06-30,7,2014-2016,0.0
2016-06-30,16,2014-2016,0.0
2016-06-30,137,2014-2016,0.0
2016-06-30,84,2014-2016,0.0
2016-06-30,18,2014-2016,0.0
2016-06-30,25,2014-2016,0.0
2016-06-30,60,2014-2016,0.0
2016-06-30,10,2014-2016,0.0
2016-06-30,62,2014-2016,0.0
2016-06-30,71,2014-2016,0.0
2016-06-30,91,2014-2016,0.0
2016-06-30,75,2014-2016,0.0
2016-06-30,96,2014-2016,0.0
2016-06-30,88,2014-2016,0.0
2016-06-30,44,2014-2016,0.0
2016-06-30,85,2014-2016,0.0
2016-06-30,89,2014-2016,0.0
2016-06-30,67,2014-2016,0.0
2016-06-30,76,2014-2016,0.0
2016-06-30,74,2014-2016,0.0
2016-06-30,87,2014-2016,0.0
2016-06-30,132,2014-2016,0.0
2016-06-30,69,2014-2016,0.0
2016-06-30,22,2014-2016,0.0
2016-06-30,119,2014-2016,0.0
2016-06-30,54,2014-2016,0.0
2016-06-30,122,2014-2016,0.0
2016-06-30,29,2014-2016,0.0
2016-06-30,109,2014-2016,0.0
2016-06-30,32,2014-2016,0.0
2016-06-30,57,2014-2016,0.0
2016-06-30,136,2014-2016,0.0
2016-06-30,106,2014-2016,0.0
2016-06-30,4,2014-2016,0.0
2016-06-30,52,2014-2016,0.0
2016-06-30,38,2014-2016,0.0
2016-06-30,81,2014-2016,0.0
2016-06-30,127,2014-2016,0.0
2016-06-30,53,2014-2016,0.0
2016-06-30,34,2014-2016,0.0
2016-06-30,135,2014-2016,0.0
2016-06-30,117,2014-2016,0.0
2016-06-30,105,2014-2016,0.0
2016-06-30,20,2014-2016,0.0
2016-06-30,102,2014-2016,0.0
2016-06-30,46,2014-2016,0.0
2016-06-30,73,2014-2016,0.0
2016-06-30,82,2014-2016,0.0
2016-06-30,124,2014-2016,0.0
2016-06-30,56,2014-2016,0.0
2016-06-30,3,2014-2016,0.0
2016-06-30,36,2014-2016,0.0
2016-06-30,41,2014-2016,0.0
2016-06-30,37,2014-2016,0.0
2016-06-30,139,2014-2016,0.0
2016-06-30,23,2014-2016,0.0
2016-06-30,40,2014-2016,0.0
2016-06-30,121,2014-2016,0.0
2016-06-30,33,2014-2016,0.0
2016-06-30,103,2014-2016,0.0
2016-06-30,13,2014-2016,0.0
2016-06-30,66,2014-2016,0.0
2016-06-30,123,2014-2016,0.0
2016-06-30,63,2014-2016,0.0
2016-06-30,21,2014-2016,0.0
2016-06-30,49,2014-2016,0.0
2016-06-30,70,2014-2016,0.0
2016-06-30,45,2014-2016,0.0
2016-06-30,100,2014-2016,0.0
2016-06-30,92,2014-2016,0.0
2016-06-30,9,2014-2016,0.0
2016-06-30,114,2014-2016,0.0
2016-06-30,101,2014-2016,0.0
2016-06-30,138,2014-2016,0.0
2016-06-30,31,2014-2016,0.0
2016-06-30,104,2014-2016,0.0
2016-06-30,5,2014-2016,0.0
2016-06-30,126,2014-2016,0.0
2016-06-30,14,2014-2016,0.0
2016-06-30,111,2014-2016,0.0
2016-06-30,130,2014-2016,0.0
2016-06-30,19,2014-2016,0.0
2016-06-30,78,2014-2016,0.0
2016-06-30,27,2014-2016,0.0
2016-06-30,98,2014-2016,0.0
2016-06-30,6,2014-2016,0.0
2016-06-30,2,2014-2016,0.0
2016-06-30,59,2014-2016,0.0
2016-06-30,131,2014-2016,0.0
2016-06-30,42,2014-2016,0.0
2016-06-30,129,2014-2016,0.0
2016-06-30,51,2014-2016,0.0
2016-06-30,120,2014-2016,0.0
2016-06-30,8,2014-2016,0.0
2016-06-30,1,2014-2016,0.0
2016-06-30,80,2014-2016,0.0
2016-06-30,55,2014-2016,0.0
2016-06-30,64,2014-2016,0.0
2016-06-30,107,2014-2016,0.0
2016-06-30,77,2014-2016,0.0
2016-06-30,28,2014-2016,0.0
2016-06-30,112,2014-2016,0.0
2016-06-30,133,2014-2016,0.0
2016-06-30,65,2014-2016,0.0
2016-06-30,24,2014-2016,0.0
2016-06-30,128,2014-2016,0.0
2016-06-30,50,2014-2016,0.0
2016-06-30,113,2014-2016,0.0
2016-06-30,94,2014-2016,0.0
2016-06-30,79,2014-2016,0.0
2016-06-30,11,2014-2016,0.0
2016-06-30,15,2014-2016,0.0
2016-06-30,140,2014-2016,0.0
2016-06-30,97,2014-2016,0.0
2016-06-30,48,2014-2016,0.0
2016-06-30,35,2014-2016,0.0
2016-06-30,116,2014-2016,0.0
2016-06-30,95,2014-2016,0.0
2016-06-30,30,2014-2016,0.0
2016-06-30,58,2014-2016,0.0
2016-07-05,93,2014-2016,0.0
2016-07-05,61,2014-2016,0.0
2016-07-05,86,2014-2016,0.0
2016-07-05,90,2014-2016,0.09515935211527994
2016-07-05,26,2014-2016,0.0
2016-07-05,72,2014-2016,0.0
2016-07-05,134,2014-2016,0.0
2016-07-05,99,2014-2016,0.0
2016-07-05,125,2014-2016,0.0
2016-07-05,118,2014-2016,0.0
2016-07-05,83,2014-2016,0.0
2016-07-05,43,2014-2016,0.0
2016-07-05,47,2014-2016,0.0
2016-07-05,115,2014-2016,0.0
2016-07-05,68,2014-2016,0.0
2016-07-05,39,2014-2016,0.0
2016-07-05,12,2014-2016,0.0
2016-07-05,108,2014-2016,0.18803376507130615
2016-07-05,110,2014-2016,0.009994615785692136
2016-07-05,141,2014-2016,0.006076512361875231
2016-07-05,17,2014-2016,0.0
2016-07-05,7,2014-2016,0.0019327053592541764
2016-07-05,16,2014-2016,0.0
2016-07-05,137,2014-2016,0.00020713563429638845
2016-07-05,84,2014-2016,0.0
2016-07-05,18,2014-2016,0.0
2016-07-05,25,2014-2016,0.0
2016-07-05,60,2014-2016,0.0
2016-07-05,10,2014-2016,0.0
2016-07-05,62,2014-2016,0.0
2016-07-05,71,2014-2016,0.0
2016-07-05,91,2014-2016,0.0
2016-07-05,75,2014-2016,0.0020760879258070273
2016-07-05,96,2014-2016,0.0
2016-07-05,88,2014-2016,0.0
2016-07-05,44,2014-2016,0.0
2016-07-05,85,2014-2016,0.0
2016-07-05,89,2014-2016,0.0
2016-07-05,67,2014-2016,0.0
2016-07-05,76,2014-2016,0.0
2016-07-05,74,2014-2016,0.0
2016-07-05,87,2014-2016,0.00026758983410479667
2016-07-05,132,2014-2016,0.0
2016-07-05,69,2014-2016,0.0
2016-07-05,22,2014-2016,0.0
2016-07-05,119,2014-2016,0.0
2016-07-05,54,2014-2016,0.0
2016-07-05,122,2014-2016,0.00396115028076012
2016-07-05,29,2014-2016,0.0
2016-07-05,109,2014-2016,0.014456092184615753
2016-07-05,32,2014-2016,0.0006008370720714665
2016-07-05,57,2014-2016,0.13675818562686806
2016-07-05,136,2014-2016,0.0
2016-07-05,106,2014-2016,0.0
2016-07-05,4,2014-2016,0.0
2016-07-05,52,2014-2016,0.0
2016-07-05,38,2014-2016,0.0
2016-07-05,81,2014-2016,0.0
2016-07-05,127,2014-2016,0.0
2016-07-05,53,2014-2016,0.0
2016-07-05,34,2014-2016,0.0
2016-07-05,135,2014-2016,0.0
2016-07-05,117,2014-2016,0.014214191573214074
2016-07-05,105,2014-2016,0.0
2016-07-05,20,2014-2016,2.5213451774628894e-05
2016-07-05,102,2014-2016,0.0
2016-07-05,46,2014-2016,0.0
2016-07-05,73,2014-2016,0.0
2016-07-05,82,2014-2016,0.0
2016-07-05,124,2014-2016,0.0
2016-07-05,56,2014-2016,0.0
2016-07-05,3,2014-2016,0.0
2016-07-05,36,2014-2016,0.0
2016-07-05,41,2014-2016,0.0
2016-07-05,37,2014-2016,0.0
2016-07-05,139,2014-2016,0.0
2016-07-05,23,2014-2016,0.0
2016-07-05,40,2014-2016,0.0
2016-07-05,121,2014-2016,0.0
2016-07-05,33,2014-2016,0.06901351167180517
2016-07-05,103,2014-2016,0.0
2016-07-05,13,2014-2016,0.0
2016-07-05,66,2014-2016,0.0027771750119594224
2016-07-05,123,2014-2016,0.0
2016-07-05,63,2014-2016,0.0
2016-07-05,21,2014-2016,4.948119541965233e-05
2016-07-05,49,2014-2016,0.0
2016-07-05,70,2014-2016,0.0
2016-07-05,45,2014-2016,0.00018413457767219244
2016-07-05,100,2014-2016,0.0
2016-07-05,92,2014-2016,0.0
2016-07-05,9,2014-2016,0.0
2016-07-05,114,2014-2016,0.0
2016-07-05,101,2014-2016,0.0
2016-07-05,138,2014-2016,0.0
2016-07-05,31,2014-2016,0.0
2016-07-05,104,2014-2016,0.0
2016-07-05,5,2014-2016,0.0
2016-07-05,126,2014-2016,0.0
2016-07-05,14,2014-2016,0.0
2016-07-05,111,2014-2016,0.0
2016-07-05,130,2014-2016,0.0
2016-07-05,19,2014-2016,0.0003392059028288158
2016-07-05,78,2014-2016,0.0
2016-07-05,27,2014-2016,0.0
2016-07-05,98,2014-2016,0.0
2016-07-05,6,2014-2016,0.0006282983978728284
2016-07-05,2,2014-2016,0.0
2016-07-05,59,2014-2016,0.0
2016-07-05,131,2014-2016,0.0
2016-07-05,42,2014-2016,0.0
2016-07-05,129,2014-2016,0.0
2016-07-05,51,2014-2016,0.0
2016-07-05,120,2014-2016,0.0
2016-07-05,8,2014-2016,5.108540174864239e-05
2016-07-05,1,2014-2016,0.0
2016-07-05,80,2014-2016,0.024444171456467344
2016-07-05,55,2014-2016,0.0
2016-07-05,64,2014-2016,0.0
2016-07-05,107,2014-2016,0.0
2016-07-05,77,2014-2016,0.0
2016-07-05,28,2014-2016,0.0
2016-07-05,112,2014-2016,0.0
2016-07-05,133,2014-2016,0.0
2016-07-05,65,2014-2016,0.0
2016-07-05,24,2014-2016,0.0
2016-07-05,128,2014-2016,0.0
2016-07-05,50,2014-2016,0.0
2016-07-05,113,2014-2016,0.0
2016-07-05,94,2014-2016,0.0
2016-07-05,79,2014-2016,0.026100841368298214
2016-07-05,11,2014-2016,0.0
2016-07-05,15,2014-2016,0.0
2016-07-05,140,2014-2016,0.0
2016-07-05,97,2014-2016,0.0
2016-07-05,48,2014-2016,0.0
2016-07-05,35,2014-2016,0.0
2016-07-05,116,2014-2016,0.0
2016-07-05,95,2014-2016,0.0
2016-07-05,30,2014-2016,0.0
2016-07-05,58,2014-2016,0.05454250221619282
2016-07-17,93,2014-2016,0.0
2016-07-17,61,2014-2016,0.0
2016-07-17,86,2014-2016,0.0
2016-07-17,90,2014-2016,0.08564467772533103
2016-07-17,26,2014-2016,0.0
2016-07-17,72,2014-2016,0.0
2016-07-17,134,2014-2016,0.0
2016-07-17,99,2014-2016,0.0
2016-07-17,125,2014-2016,0.0
2016-07-17,118,2014-2016,0.0
2016-07-17,83,2014-2016,0.0
2016-07-17,43,2014-2016,0.0
2016-07-17,47,2014-2016,0.0
2016-07-17,115,2014-2016,0.0
2016-07-17,68,2014-2016,0.0
2016-07-17,39,2014-2016,0.0
2016-07-17,12,2014-2016,0.0
2016-07-17,108,2014-2016,0.1916514580578162
2016-07-17,110,2014-2016,0.009880486760954033
2016-07-17,141,2014-2016,0.0020723408279710517
2016-07-17,17,2014-2016,0.0
2016-07-17,7,2014-2016,0.0002671917403305916
2016-07-17,16,2014-2016,0.0
2016-07-17,137,2014-2016,0.0003791128883945634
2016-07-17,84,2014-2016,0.0
2016-07-17,18,2014-2016,0.0
2016-07-17,25,2014-2016,0.0
2016-07-17,60,2014-2016,0.0
2016-07-17,10,2014-2016,0.0
2016-07-17,62,2014-2016,0.0
2016-07-17,71,2014-2016,0.0
2016-07-17,91,2014-2016,0.0
2016-07-17,75,2014-2016,0.001683861749167996
2016-07-17,96,2014-2016,0.0
2016-07-17,88,2014-2016,0.0
2016-07-17,44,2014-2016,0.0
2016-07-17,85,2014-2016,0.0
2016-07-17,89,2014-2016,0.0
2016-07-17,67,2014-2016,0.0
2016-07-17,76,2014-2016,0.0
2016-07-17,74,2014-2016,0.0
2016-07-17,87,2014-2016,0.0
2016-07-17,132,2014-2016,0.0
2016-07-17,69,2014-2016,0.0
2016-07-17,22,2014-2016,0.0
2016-07-17,119,2014-2016,0.0
2016-07-17,54,2014-2016,0.0
2016-07-17,122,2014-2016,0.004151258668338849
2016-07-17,29,2014-2016,0.0
2016-07-17,109,2014-2016,0.016841520311684975
2016-07-17,32,2014-2016,0.0
2016-07-17,57,2014-2016,0.1383679906622424
2016-07-17,136,2014-2016,0.0
2016-07-17,106,2014-2016,0.0
2016-07-17,4,2014-2016,0.0
2016-07-17,52,2014-2016,0.0
2016-07-17,38,2014-2016,0.0
2016-07-17,81,2014-2016,0.0
2016-07-17,127,2014-2016,0.0
2016-07-17,53,2014-2016,0.0
2016-07-17,34,2014-2016,0.0
