ward_id,ward_name,total_pixels,lc_10_pct,lc_10_count,lc_20_pct,lc_20_count,lc_30_pct,lc_30_count,lc_40_pct,lc_40_count,lc_50_pct,lc_50_count,lc_60_pct,lc_60_count,lc_70_pct,lc_70_count,lc_80_pct,lc_80_count,lc_90_pct,lc_90_count,lc_95_pct,lc_95_count,lc_100_pct,lc_100_count,built_up_pct,vegetation_pct,water_pct,wetland_pct,cropland_pct,imperviousness_worldcover,runoff_coefficient
"54
","Ward_54
",4094,1.074743527112848,44,0.0,0,0.0,0,0.0,0,98.92525647288714,4050,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,98.92525647288714,1.074743527112848,0.0,0.0,0.0,98.92525647288714,0.8919394235466537
"122
","Ward_122
",34327,37.221429195676876,12777,0.0,0,1.0021266058787544,344,1.133218749089638,389,56.13365572290034,19269,0.6321554461502608,217,0.0,0,3.4608325807673257,1188,0.4165816995368078,143,0.0,0,0.0,0,56.13365572290034,38.223555801555634,3.4608325807673257,0.4165816995368078,1.133218749089638,56.639380079820555,0.6081553878870859
"29
","Ward_29
",6137,9.027211992830374,554,0.0,0,0.0,0,0.0,0,89.60404106240834,5499,0.04888381945576015,3,0.0,0,1.319863125305524,81,0.0,0,0.0,0,0.0,0,89.60404106240834,9.027211992830374,1.319863125305524,0.0,0.0,89.64314811797296,0.8335668893596221
"109
","Ward_109
",77168,29.233620153431474,22559,0.0,0,3.6452933858594236,2813,3.384822724445366,2612,57.61455525606469,44460,0.7321687746216049,565,0.0,0,3.427586564379017,2645,1.9619531411984241,1514,0.0,0,0.0,0,57.61455525606469,32.8789135392909,3.427586564379017,1.9619531411984241,3.384822724445366,58.20029027576197,0.627129120879121
"32
","Ward_32
",18117,24.087873268201136,4364,0.0,0,0.5298890544792184,96,1.7552574929624112,318,71.19832201799416,12899,0.5298890544792184,96,0.0,0,1.8987691118838659,344,0.0,0,0.0,0,0.0,0,71.19832201799416,24.617762322680356,1.8987691118838659,0.0,1.7552574929624112,71.62223326157753,0.7084892642269693
"57
","Ward_57
",29779,28.503307700057086,8488,0.0,0,1.5514288592632393,462,9.103730817018704,2711,47.402531985627455,14116,1.7394808422042378,518,0.0,0,10.933879579569496,3256,0.7656402162597804,228,0.0,0,0.0,0,47.402531985627455,30.054736559320325,10.933879579569496,0.7656402162597804,9.103730817018704,48.794116659390845,0.6336915275865542
"136
","Ward_136
",5756,24.27032661570535,1397,0.0,0,0.2432244614315497,14,0.6428075052119527,37,70.69145239749827,4069,1.0423905489923557,60,0.0,0,3.109798471160528,179,0.0,0,0.0,0,0.0,0,70.69145239749827,24.5135510771369,3.109798471160528,0.0,0.6428075052119527,71.52536483669215,0.7152449617790134
"106
","Ward_106
",20774,15.134302493501492,3144,0.0,0,0.13959757389043997,29,0.06739193222297102,14,84.47578704149417,17549,0.10108789833445653,21,0.0,0,0.08183306055646482,17,0.0,0,0.0,0,0.0,0,84.47578704149417,15.273900067391931,0.08183306055646482,0.0,0.06739193222297102,84.55665736016174,0.7852291325695581
"4
","Ward_4
",10327,13.430812433426938,1387,0.0,0,0.3292340466737678,34,0.09683354313934348,10,84.57441657790258,8734,0.8037184080565508,83,0.0,0,0.7649849908008134,79,0.0,0,0.0,0,0.0,0,84.57441657790258,13.760046480100707,0.7649849908008134,0.0,0.09683354313934348,85.21739130434783,0.796605984312966
"52
","Ward_52
",2585,1.8181818181818181,47,0.0,0,0.0,0,0.0,0,98.18181818181819,2538,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,98.18181818181819,1.8181818181818181,0.0,0.0,0.0,98.18181818181819,0.8863636363636364
"38
","Ward_38
",5351,1.4389833675948422,77,0.0,0,0.0,0,0.0,0,98.2806951971594,5259,0.0934404784152495,5,0.0,0,0.186880956830499,10,0.0,0,0.0,0,0.0,0,98.2806951971594,1.4389833675948422,0.186880956830499,0.0,0.0,98.3554475798916,0.8893010652214538
"81
","Ward_81
",13850,13.429602888086642,1860,0.0,0,0.036101083032490974,5,0.007220216606498195,1,86.37545126353791,11963,0.1444043321299639,20,0.0,0,0.007220216606498195,1,0.0,0,0.0,0,0.0,0,86.37545126353791,13.465703971119133,0.007220216606498195,0.0,0.007220216606498195,86.49097472924188,0.7988700361010831
"127
","Ward_127
",37236,43.318294123966055,16130,0.0,0,0.20141798259748633,75,1.1386829949511226,424,54.020302932645826,20115,0.19604683639488665,73,0.0,0,1.1252551294446234,419,0.0,0,0.0,0,0.0,0,54.020302932645826,43.51971210656354,1.1252551294446234,0.0,1.1386829949511226,54.17714040176173,0.5690393705016651
"53
","Ward_53
",3755,0.8521970705725699,32,0.0,0,0.0,0,0.0,0,99.14780292942743,3723,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,99.14780292942743,0.8521970705725699,0.0,0.0,0.0,99.14780292942743,0.8936085219707057
"34
","Ward_34
",8584,13.47856477166822,1157,0.0,0,0.081547064305685,7,0.8504193849021435,73,84.35461323392359,7241,0.5591798695246971,48,0.0,0,0.6756756756756757,58,0.0,0,0.0,0,0.0,0,84.35461323392359,13.560111835973904,0.6756756756756757,0.0,0.8504193849021435,84.80195712954334,0.7942451071761417
"135
","Ward_135
",3648,4.385964912280701,160,0.0,0,0.027412280701754384,1,0.0,0,95.12061403508771,3470,0.3289473684210526,12,0.0,0,0.1370614035087719,5,0.0,0,0.0,0,0.0,0,95.12061403508771,4.4133771929824555,0.1370614035087719,0.0,0.0,95.38377192982455,0.866735197368421
"117
","Ward_117
",7960,16.042713567839193,1277,0.0,0,0.18844221105527637,15,0.02512562814070352,2,78.5175879396985,6250,0.8291457286432161,66,0.0,0,4.396984924623116,350,0.0,0,0.0,0,0.0,0,78.5175879396985,16.23115577889447,4.396984924623116,0.0,0.02512562814070352,79.18090452261308,0.7818969849246232
"105
","Ward_105
",7254,8.064516129032258,585,0.0,0,0.013785497656465398,1,0.5238489109456851,38,91.10835401157982,6609,0.09649848359525778,7,0.0,0,0.19299696719051557,14,0.0,0,0.0,0,0.0,0,91.10835401157982,8.078301626688724,0.19299696719051557,0.0,0.5238489109456851,91.18555279845603,0.8369037772263578
"20
","Ward_20
",3223,3.040645361464474,98,0.0,0,0.0,0,0.0,0,96.02854483400559,3095,0.31026993484331367,10,0.0,0,0.6205398696866273,20,0.0,0,0.0,0,0.0,0,96.02854483400559,3.040645361464474,0.6205398696866273,0.0,0.0,96.27676078188024,0.8775054297238597
"102
","Ward_102
",10727,18.858954041204438,2023,0.0,0,0.7923930269413629,85,0.1957676890090426,21,79.90118392840496,8571,0.1771231471986576,19,0.0,0,0.07457816724154004,8,0.0,0,0.0,0,0.0,0,79.90118392840496,19.6513470681458,0.07457816724154004,0.0,0.1957676890090426,80.04288244616389,0.7523259065908455
"46
","Ward_46
",14240,23.1811797752809,3301,0.0,0,4.782303370786517,681,2.4648876404494384,351,68.68679775280899,9781,0.47050561797752805,67,0.0,0,0.41432584269662925,59,0.0,0,0.0,0,0.0,0,68.68679775280899,27.963483146067418,0.41432584269662925,0.0,2.4648876404494384,69.06320224719101,0.6826755617977528
"73
","Ward_73
",5900,8.050847457627118,475,0.0,0,0.1016949152542373,6,0.0,0,91.22033898305085,5382,0.3050847457627119,18,0.0,0,0.3220338983050847,19,0.0,0,0.0,0,0.0,0,91.22033898305085,8.152542372881355,0.3220338983050847,0.0,0.0,91.46440677966102,0.8389745762711865
"82
","Ward_82
",10074,14.05598570577725,1416,0.0,0,0.0,0,0.0,0,85.84474885844749,8648,0.09926543577526306,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,85.84474885844749,14.05598570577725,0.0,0.0,0.0,85.9241612070677,0.7944808417708954
"124
","Ward_124
",27702,31.676413255360625,8775,0.0,0,0.1119052775972854,31,0.353765071113999,98,67.37419680889467,18664,0.296007508483142,82,0.0,0,0.18771207855028518,52,0.0,0,0.0,0,0.0,0,67.37419680889467,31.78831853295791,0.18771207855028518,0.0,0.353765071113999,67.61100281568118,0.6598223954949102
"56
","Ward_56
",7374,16.015730946569025,1181,0.0,0,0.0,0,0.054244643341470035,4,83.9300244100895,6189,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,83.9300244100895,16.015730946569025,0.0,0.0,0.054244643341470035,83.9300244100895,0.779610794684025
"3
","Ward_3
",14653,33.28328669896949,4877,0.0,0,0.6961031870606702,102,0.429946086125708,63,63.70026615710094,9334,0.4026479219272504,59,0.0,0,1.4877499488159422,218,0.0,0,0.0,0,0.0,0,63.70026615710094,33.97938988603016,1.4877499488159422,0.0,0.429946086125708,64.02238449464274,0.6447860506380946
"36
","Ward_36
",10764,17.159048680787812,1847,0.0,0,0.37160906726124115,40,0.20438498699368265,22,82.1256038647343,8840,0.0650315867707172,7,0.0,0,0.07432181345224824,8,0.0,0,0.0,0,0.0,0,82.1256038647343,17.53065774804905,0.07432181345224824,0.0,0.20438498699368265,82.17762913415088,0.7678790412486065
"41
","Ward_41
",2281,7.014467338886453,160,0.0,0,0.0,0,0.04384042086804033,1,92.85401139850943,2118,0.08768084173608066,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,92.85401139850943,7.014467338886453,0.0,0.0,0.04384042086804033,92.9241560718983,0.8470846120122754
"37
","Ward_37
",3421,4.823151125401929,165,0.0,0,0.2630809704764689,9,0.029231218941829874,1,94.8260742472961,3244,0.05846243788365975,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,94.8260742472961,5.0862320958783975,0.0,0.0,0.029231218941829874,94.87284419760303,0.8619117217187957
"139
","Ward_139
",17576,22.54779244424215,3963,0.0,0,0.1763768775603095,31,0.4210286754665453,74,76.02412380518889,13362,0.24465179790623576,43,0.0,0,0.5860263996358671,103,0.0,0,0.0,0,0.0,0,76.02412380518889,22.724169321802457,0.5860263996358671,0.0,0.4210286754665453,76.21984524351389,0.7279813381884388
"23
","Ward_23
",1792,0.390625,7,0.0,0,0.0,0,0.0,0,99.609375,1785,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,99.609375,0.390625,0.0,0.0,0.0,99.609375,0.8970703125
"40
","Ward_40
",4002,1.6491754122938531,66,0.0,0,0.0,0,0.0,0,95.27736131934033,3813,0.49975012493753124,20,0.0,0,2.573713143428286,103,0.0,0,0.0,0,0.0,0,95.27736131934033,1.6491754122938531,2.573713143428286,0.0,0.0,95.67716141929036,0.8897051474262869
"121
","Ward_121
",16042,17.398080039895277,2791,0.0,0,0.38648547562648045,62,0.3802518389228276,61,80.7380625857125,12952,0.26181274155342227,42,0.0,0,0.8353073182894901,134,0.0,0,0.0,0,0.0,0,80.7380625857125,17.784565515521756,0.8353073182894901,0.0,0.3802518389228276,80.94751277895524,0.7656744794913354
"33
","Ward_33
",19882,26.88864299366261,5346,0.0,0,0.7343325621164872,146,0.9506085906850417,189,63.00171008952822,12526,0.30178050497937836,60,0.0,0,8.122925259028268,1615,0.0,0,0.0,0,0.0,0,63.00171008952822,27.6229755557791,8.122925259028268,0.0,0.9506085906850417,63.24313449351172,0.6966301176943969
"103
","Ward_103
",10387,9.617791470106864,999,0.0,0,0.028882256666987578,3,0.0,0,89.17878116876865,9263,0.4524886877828055,47,0.0,0,0.7220564166746896,75,0.0,0,0.0,0,0.0,0,89.17878116876865,9.646673726773852,0.7220564166746896,0.0,0.0,89.5407721189949,0.8279483970347549
"13
","Ward_13
",8562,8.864751226348984,759,0.0,0,0.0,0,0.1635131978509694,14,88.16865218406915,7549,0.3036673674375146,26,0.0,0,2.499416024293389,214,0.0,0,0.0,0,0.0,0,88.16865218406915,8.864751226348984,2.499416024293389,0.0,0.1635131978509694,88.41158607801916,0.8348925484699837
